input_domain,final_url,reg_domain,score,bucket,confidence,pages_fetched,success_rate,sitemap_found,blocked_or_captcha,adsense_pub_ids,gtm_ids,ga_ids,reasons
osrsguide.com,https://www.osrsguide.com/,osrsguide.com,73,Good domain,0.85,9,1.0,True,False,,,G-YFGSXJ86X8,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
ayearofslowcooking.com,https://www.ayearofslowcooking.com/,ayearofslowcooking.com,73,Good domain,0.85,9,1.0,True,False,pub-1556223355139109|pub-8452466625121508,,G-K568CKDJ9M|UA-13257420-1,High template/boilerplate similarity across pages ; No obvious Article/News structured data detected ; Elevated outbound/external link ratio ; Affiliate/arbitrage markers detected ; No clear Contact page found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
tournamentbowl.com,https://tournamentbowl.com/Open/Home.cfm,tournamentbowl.com,73,Good domain,0.75,6,1.0,False,False,pub-4782790261892267,,G-CLC4BRSSSY,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected
wafb.com,https://www.wafb.com/,wafb.com,73,Good domain,0.75,6,1.0,False,False,,GTM-M5QQ3JP,,High template/boilerplate similarity across pages ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
saturdaydownsouth.com,https://www.saturdaydownsouth.com/,saturdaydownsouth.com,73,Good domain,0.85,9,1.0,True,False,,GTM-W3MG4BJ,,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
thenourishinghome.com,https://thenourishinghome.com/,thenourishinghome.com,74,Good domain,0.75,6,1.0,False,False,,,UA-47086750-1,High template/boilerplate similarity across pages ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected
spiegel.de,https://www.spiegel.de/,spiegel.de,74,Good domain,0.75,4,1.0,True,False,,,,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found
healthguidenet.com,https://healthguidenet.com/,healthguidenet.com,74,Good domain,0.75,3,1.0,True,False,,,,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found
danslelakehouse.com,https://danslelakehouse.com/,danslelakehouse.com,74,Good domain,0.85,9,1.0,True,False,,,G-2YKXRXNBER,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
ca-mydeals365.com,https://ca-mydeals365.com/,ca-mydeals365.com,74,Need more evidence,0.5,1,1.0,False,False,pub-2205995415500740,,,No obvious Article/News structured data detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected
upcyclemystuff.com,https://upcyclemystuff.com/,upcyclemystuff.com,74,Good domain,0.85,9,1.0,True,False,,,G-8J6E1ERD2H,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
ireceptar.cz,https://www.ireceptar.cz/,ireceptar.cz,74,Good domain,0.85,9,1.0,True,False,,GTM-58F958TR,,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
poro.gg,https://poro.gg/,poro.gg,74,Good domain,0.85,9,1.0,True,False,,,G-08JPWFCMYV|G-WMSZNHB64M|UA-127194327-1,High template/boilerplate similarity across pages ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
setreadygame.com,https://www.setreadygame.com/,setreadygame.com,74,Good domain,0.85,7,1.0,True,False,pub-2644536267352236|pub-5701463008135763,GTM-NHSQJH4,G-J8L4BB1VLL,High template/boilerplate similarity across pages ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
dnevnik.si,https://www.dnevnik.si/,dnevnik.si,74,Need more evidence,0.5,1,1.0,False,False,,GTM-5J49F84R,,No obvious Article/News structured data detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected
teamfight.lol,https://teamfight.lol/,teamfight.lol,74,Good domain,0.85,9,1.0,True,False,,,,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
diariosur.es,https://www.diariosur.es/,diariosur.es,74,Good domain,0.85,9,1.0,True,False,,GTM-5LJTR9,,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
road2college.com,https://www.road2college.com/,road2college.com,75,Good domain,0.85,9,1.0,True,False,,GTM-5BZ82ZD,G-T5WJT73SEJ|UA-39043974-1,High template/boilerplate similarity across pages ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
mi-mollet.com,https://mi-mollet.com/,mi-mollet.com,75,Good domain,0.85,9,1.0,True,False,,GTM-MQV826T,UA-57784688-1,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
thisishowicook.com,https://thisishowicook.com/,thisishowicook.com,75,Good domain,0.85,9,1.0,True,False,,,G-86Z8S3RSQZ|UA-27498144-1,High template/boilerplate similarity across pages ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
express.pk,https://www.express.pk/,express.pk,75,Good domain,0.85,9,1.0,True,False,pub-2620341023138785,,G-2NWP72J8Q1|G-KYMER0PVRK,High template/boilerplate similarity across pages ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
chef-in-training.com,https://www.chef-in-training.com/,chef-in-training.com,75,Good domain,0.85,9,1.0,True,False,,,G-CQXSEDJ93K|UA-29499967-1,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
amourdecuisine.fr,https://www.amourdecuisine.fr/,amourdecuisine.fr,75,Good domain,0.85,9,1.0,True,False,,,G-J36TCW2F2H,High template/boilerplate similarity across pages ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
wykop.pl,https://wykop.pl/,wykop.pl,75,Good domain,0.85,9,1.0,True,False,,,,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Interstitial/overlay/dark-pattern keywords detected
jokermag.com,https://jokermag.com/,jokermag.com,75,Good domain,0.85,9,1.0,True,False,,GTM-TW834QC,UA-109738804-1,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
housethatbarks.com,https://www.housethatbarks.com/,housethatbarks.com,75,Good domain,0.85,9,1.0,True,False,,,G-03JW4WTLDF|UA-118956465-2,High template/boilerplate similarity across pages ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
veganhuggs.com,https://veganhuggs.com/,veganhuggs.com,75,Good domain,0.85,9,1.0,True,False,,,G-1T81L4YF79|UA-76450918-1,High template/boilerplate similarity across pages ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
queenbeeofhoneydos.com,https://www.queenbeeofhoneydos.com/,queenbeeofhoneydos.com,75,Good domain,0.85,9,1.0,True,False,,,G-V1R55WDQXZ|UA-65170415-1,High template/boilerplate similarity across pages ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
sunsettravellers.com,https://sunsettravellers.com/,sunsettravellers.com,75,Good domain,0.85,9,1.0,True,False,,,UA-62746360-1,High template/boilerplate similarity across pages ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
wanderlustyle.com,http://wanderlustyle.com/,wanderlustyle.com,75,Good domain,0.85,8,1.0,True,False,,,UA-92252633-1,High template/boilerplate similarity across pages ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
kotibeth.com,https://www.kotibeth.com/,kotibeth.com,75,Good domain,0.85,9,1.0,True,False,pub-1556223355139109|pub-9131915945051949,,UA-7186491-1,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
abc13.com,https://abc13.com/,abc13.com,75,Good domain,0.85,9,1.0,True,False,pub-9811502795429889,,,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
healthylifetrainer.com,https://www.healthylifetrainer.com/,healthylifetrainer.com,75,Good domain,0.85,9,1.0,True,False,,,G-FHVR2WXN3K,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
ourhomemadeeasy.com,https://www.ourhomemadeeasy.com/,ourhomemadeeasy.com,75,Good domain,0.85,9,1.0,True,False,,,G-ECC47XHE89|UA-72850418-1,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
celebritynetworth.com,https://www.celebritynetworth.com/,celebritynetworth.com,76,Good domain,0.75,4,1.0,True,False,,GTM-5PMF8Z7P,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
tastingtothrive.com,https://www.tastingtothrive.com/,tastingtothrive.com,76,Good domain,0.75,4,1.0,True,False,,,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
somethingborrowedpdx.com,https://somethingborrowedpdx.com/,somethingborrowedpdx.com,76,Good domain,0.75,3,1.0,True,False,,,UA-177380203-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
callmepmc.com,https://www.callmepmc.com/,callmepmc.com,76,Good domain,0.75,4,1.0,True,False,,,G-36ZMW0ZQ1Y,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
avegtastefromatoz.com,https://avegtastefromatoz.com/,avegtastefromatoz.com,76,Good domain,0.75,4,1.0,True,False,,,G-Z09NMVD5J1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
ablissfulnest.com,https://ablissfulnest.com/,ablissfulnest.com,76,Good domain,0.75,4,1.0,True,False,,,G-CH13MCJSBD|UA-17576951-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
prettyprovidence.com,https://prettyprovidence.com/,prettyprovidence.com,76,Good domain,0.75,4,1.0,True,False,,GTM-WB3944F,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
thefoodhussy.com,https://www.thefoodhussy.com/,thefoodhussy.com,76,Good domain,0.75,4,1.0,True,False,,,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
astrollthrulife.net,https://www.astrollthrulife.net/,astrollthrulife.net,76,Good domain,0.85,9,1.0,True,False,pub-2208644904644183|pub-2644536267352236,,,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected
sheknows.com,https://www.sheknows.com/,sheknows.com,76,Good domain,0.75,4,1.0,True,False,,GTM-5WWPQWL|gtm-js,G-0BD7SX7EVQ|G-S1NW195YFY,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
suitsexpert.com,https://www.suitsexpert.com/,suitsexpert.com,76,Good domain,0.75,4,1.0,True,False,,,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
steveninsales.com,https://www.steveninsales.com/,steveninsales.com,76,Good domain,0.85,9,1.0,True,False,,GTM-MJQW7TD,UA-55218571-1,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
lifemadeketo.com,https://lifemadeketo.com/,lifemadeketo.com,76,Good domain,0.85,9,1.0,True,False,,,UA-115017270-1,High template/boilerplate similarity across pages ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Auto-refresh / ad refresh keywords detected
stateofdinner.com,https://stateofdinner.com/,stateofdinner.com,76,Good domain,0.75,4,1.0,True,False,,,G-KFZL7FME65,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
jenniferrizzo.com,https://jenniferrizzo.com/,jenniferrizzo.com,76,Good domain,0.75,4,1.0,True,False,,,UA-50131407-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
linsfood.com,https://www.linsfood.com/,linsfood.com,76,Good domain,0.75,4,1.0,True,False,,,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
trend-chaser.com,https://www.trend-chaser.com/,trend-chaser.com,76,Good domain,0.75,4,1.0,True,False,,,G-6V0S7WVPNW,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
surrenderat20.net,https://www.surrenderat20.net/,surrenderat20.net,76,Good domain,0.75,4,1.0,True,False,pub-1556223355139109|pub-2951226688848619,,UA-33452829-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
kpopstarz.com,https://www.kpopstarz.com/,kpopstarz.com,76,Good domain,0.75,4,1.0,True,False,,,G-155FZ65XGV,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
pocketchangegourmet.com,https://pocketchangegourmet.com/,pocketchangegourmet.com,76,Good domain,0.75,4,1.0,True,False,,,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
youshouldgrow.com,https://youshouldgrow.com/,youshouldgrow.com,76,Good domain,0.75,4,1.0,True,False,,,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
myadventuresacrosstheworld.com,https://myadventuresacrosstheworld.com/,myadventuresacrosstheworld.com,76,Good domain,0.75,4,1.0,True,False,,,G-F1W7BPF00B,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
thethaiger.com,https://thethaiger.com/,thethaiger.com,76,Good domain,0.75,4,1.0,True,False,pub-7917902462200897,GTM-KJFQL7M,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
epop.my,https://epop.my/,epop.my,76,Good domain,0.85,9,1.0,True,False,pub-3039998956971618,GTM-KDXQ3NX,G-5V0HQMW5V4|UA-153844874-1,High template/boilerplate similarity across pages ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
thegeneticchef.com,https://www.thegeneticchef.com/,thegeneticchef.com,76,Good domain,0.75,4,1.0,True,False,,,G-3F303Y6ZF4|G-DH8MTKH2WN,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
dotgg.gg,https://dotgg.gg/,dotgg.gg,76,Good domain,0.75,4,1.0,True,False,,,G-6WBK1FJ2EW,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
anasbakingchronicles.com,https://www.anasbakingchronicles.com/,anasbakingchronicles.com,76,Good domain,0.85,9,1.0,True,False,,,G-YP00Y30GZ2,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
farmvina.com,https://farmvina.com/,farmvina.com,76,Good domain,0.85,9,1.0,True,False,,,G-B1PNYMML0E,High template/boilerplate similarity across pages ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
5littlemonsters.com,https://www.5littlemonsters.com/,5littlemonsters.com,76,Good domain,0.85,8,1.0,True,False,pub-1556223355139109|pub-7503094508747867,GTM-PBN79J,G-42CF7JHR83|UA-65585305-10,High template/boilerplate similarity across pages ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
domesticallyblissful.com,https://domesticallyblissful.com/,domesticallyblissful.com,76,Good domain,0.85,9,1.0,True,False,,GTM-52873P,G-NMQM7P9Q8E|G-QWP0XXLNE7,High template/boilerplate similarity across pages ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
gamezop.com,https://www.gamezop.com/,gamezop.com,76,Good domain,0.85,9,1.0,True,False,,,,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Contact page found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
thejoysharing.com,https://www.thejoysharing.com/,thejoysharing.com,76,Good domain,0.85,9,1.0,True,False,pub-1556223355139109|pub-3936843076140950,GTM-PBN79J,UA-114823588-28|UA-87464715-1,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
deliciousasitlooks.com,https://deliciousasitlooks.com/,deliciousasitlooks.com,76,Good domain,0.85,9,1.0,True,False,,,G-M5R94HBRZD,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
ironandgrit.com,https://ironandgrit.com/,ironandgrit.com,76,Good domain,0.85,8,0.889,True,False,,,G-MBBMXFFCGE|UA-30492739-5,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
koreanbapsang.com,https://www.koreanbapsang.com/,koreanbapsang.com,77,Good domain,0.75,4,1.0,True,False,,,UA-11822543-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
xtrium.com,https://xtrium.com/,xtrium.com,77,Good domain,0.75,4,1.0,True,False,,,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
theturtletrunk.com,https://theturtletrunk.com/,theturtletrunk.com,77,Good domain,0.75,4,1.0,True,False,,,,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
pestpointers.com,https://pestpointers.com/,pestpointers.com,77,Good domain,0.75,4,1.0,True,False,,GTM-PKQDQTX7,G-9YMKNMKVPZ,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
emmascakestudio.com,https://emmascakestudio.com/,emmascakestudio.com,77,Good domain,0.75,4,1.0,True,False,,,G-QMXMRP0V9K,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
turntablekitchen.com,https://www.turntablekitchen.com/,turntablekitchen.com,77,Good domain,0.75,4,1.0,True,False,pub-0231381402712956,,G-9JEKTCXSBF|G-D3G4G22338|UA-19759693-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected ; Auto-refresh / ad refresh keywords detected
sturbridgebakery.com,https://sturbridgebakery.com/,sturbridgebakery.com,77,Good domain,0.75,4,1.0,True,False,,,G-3Q4K1SXX31|UA-207894153-1,No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Contact page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected ; Interstitial/overlay/dark-pattern keywords detected
paperblog.fr,https://www.paperblog.fr/,paperblog.fr,77,Good domain,0.85,9,1.0,True,False,pub-1477165941412241,,,Thin content on sampled pages (low median text length) ; No obvious Article/News structured data detected ; Affiliate/arbitrage markers detected ; No clear About page found ; No clear Privacy/Terms links found ; Push/notification prompting keywords detected
